InternetMediaType;;;N YT;;;Internet Media Type (aka MIME Type, Content-Type)
MuxingMode;;;Y YT;;;How this file is muxed in the container
CodecID;;;Y YT;;;Codec ID (found in some containers);;
CodecID/String;;;Y NT;;;Codec ID (found in some containers);;
CodecID/Info;;;Y NT;;;Info on the codec
CodecID/Hint;;;Y NT;;;Hint/popular name for this codec
CodecID/Url;;;N NT;;;Homepage for more details about this codec
CodecID_Description;;;Y YT;;;Manual description given by the container
Codec;;;N NT;;;Deprecated, do not use in new projects
Codec/String;;;N NT;;;Deprecated, do not use in new projects
Codec/Family;;;N NT;;;Deprecated, do not use in new projects
Codec/Info;;;N NT;;;Deprecated, do not use in new projects
Codec/Url;;;N NT;;;Deprecated, do not use in new projects
Codec/CC;;;N NT;;;Deprecated, do not use in new projects
Codec_Profile;;;N NT;;;Deprecated, do not use in new projects
Codec_Description;;;N NT;;;Deprecated, do not use in new projects
Codec_Settings;;;N NT;;;Deprecated, do not use in new projects
Codec_Settings_PacketBitStream;;;N NT;;;Deprecated, do not use in new projects
Codec_Settings_BVOP;;;N NT;;;Deprecated, do not use in new projects
Codec_Settings_QPel;;;N NT;;;Deprecated, do not use in new projects
Codec_Settings_GMC;; warppoint;N NT;;;Deprecated, do not use in new projects
Codec_Settings_GMC/String;;;N NT;;;Deprecated, do not use in new projects
Codec_Settings_Matrix;;;N NT;;;Deprecated, do not use in new projects
Codec_Settings_Matrix_Data;;;N NT;;;Deprecated, do not use in new projects
Codec_Settings_CABAC;;;N NT;;;Deprecated, do not use in new projects
Codec_Settings_RefFrames;;;N NT;;;Deprecated, do not use in new projects
Duration;; ms;N YI;;;Play time of the stream in ms;
Duration/String;;;Y NT;;;Play time in format : XXx YYy only, YYy omited if zero;
Duration/String1;;;N NT;;;Play time in format : HHh MMmn SSs MMMms, XX omited if zero;
Duration/String2;;;N NT;;;Play time in format : XXx YYy only, YYy omited if zero;
Duration/String3;;;N NT;;;Play time in format : HH:MM:SS.MMM;
Duration/String4;;;N NT;;;Play time in format : HH:MM:SS:FF (HH:MM:SS;FF for drop frame, if available)
Duration_FirstFrame;; ms;N YI;;;Duration of the first frame if it is longer than others, in ms;
Duration_FirstFrame/String;;;Y NT;;;Duration of the first frame if it is longer than others, in format : XXx YYy only, YYy omited if zero;
Duration_FirstFrame/String1;;;N NT;;;Duration of the first frame if it is longer than others, in format : HHh MMmn SSs MMMms, XX omited if zero;
Duration_FirstFrame/String2;;;N NT;;;Duration of the first frame if it is longer than others, in format : XXx YYy only, YYy omited if zero;
Duration_FirstFrame/String3;;;N NT;;;Duration of the first frame if it is longer than others, in format : HH:MM:SS.MMM;
Duration_LastFrame;; ms;N YI;;;Duration of the last frame if it is longer than others, in ms;
Duration_LastFrame/String;;;Y NT;;;Duration of the last frame if it is longer than others, in format : XXx YYy only, YYy omited if zero;
Duration_LastFrame/String1;;;N NT;;;Duration of the last frame if it is longer than others, in format : HHh MMmn SSs MMMms, XX omited if zero;
Duration_LastFrame/String2;;;N NT;;;Duration of the last frame if it is longer than others, in format : XXx YYy only, YYy omited if zero;
Duration_LastFrame/String3;;;N NT;;;Duration of the last frame if it is longer than others, in format : HH:MM:SS.MMM;
Source_Duration;; ms;N YI;;;Source Play time of the stream;;
Source_Duration/String;;;Y NT;;;Source Play time in format : XXx YYy only, YYy omited if zero;;
Source_Duration/String1;;;N NT;;;Source Play time in format : HHh MMmn SSs MMMms, XX omited if zero;;
Source_Duration/String2;;;N NT;;;Source Play time in format : XXx YYy only, YYy omited if zero;;
Source_Duration/String3;;;N NT;;;Source Play time in format : HH:MM:SS.MMM;;
Source_Duration_FirstFrame;; ms;N YI;;;Source Duration of the first frame if it is longer than others, in ms;
Source_Duration_FirstFrame/String;;;Y NT;;;Source Duration of the first frame if it is longer than others, in format : XXx YYy only, YYy omited if zero;
Source_Duration_FirstFrame/String1;;;N NT;;;Source Duration of the first frame if it is longer than others, in format : HHh MMmn SSs MMMms, XX omited if zero;
Source_Duration_FirstFrame/String2;;;N NT;;;Source Duration of the first frame if it is longer than others, in format : XXx YYy only, YYy omited if zero;
Source_Duration_FirstFrame/String3;;;N NT;;;Source Duration of the first frame if it is longer than others, in format : HH:MM:SS.MMM;
Source_Duration_LastFrame;; ms;N YI;;;Source Duration of the last frame if it is longer than others, in ms;
Source_Duration_LastFrame/String;;;Y NT;;;Source Duration of the last frame if it is longer than others, in format : XXx YYy only, YYy omited if zero;
Source_Duration_LastFrame/String1;;;N NT;;;Source Duration of the last frame if it is longer than others, in format : HHh MMmn SSs MMMms, XX omited if zero;
Source_Duration_LastFrame/String2;;;N NT;;;Source Duration of the last frame if it is longer than others, in format : XXx YYy only, YYy omited if zero;
Source_Duration_LastFrame/String3;;;N NT;;;Source Duration of the last frame if it is longer than others, in format : HH:MM:SS.MMM;
BitRate_Mode;;;N YT;;;Bit rate mode (VBR, CBR);
BitRate_Mode/String;;;Y NT;;;Bit rate mode (Variable, Cconstant);
BitRate;; bps;N YF;;;Bit rate in bps;
BitRate/String;;;Y NT;;;Bit rate (with measurement);
BitRate_Minimum;; bps;N YF;;;Minimum Bit rate in bps;
BitRate_Minimum/String;;;Y NT;;;Minimum Bit rate (with measurement)
BitRate_Nominal;; bps;N YF;;;Nominal Bit rate in bps
BitRate_Nominal/String;;;Y NT;;;Nominal Bit rate (with measurement)
BitRate_Maximum;; bps;N YF;;;Maximum Bit rate in bps
BitRate_Maximum/String;;;Y NT;;;Maximum Bit rate (with measurement)
BitRate_Encoded;; bps;N YF;;;Encoded (with forced padding) bit rate in bps, if some container padding is present
BitRate_Encoded/String;;;Y NT;;;Encoded (with forced padding) bit rate (with measurement), if some container padding is present
Width;; pixel;N YI;;;Width (aperture size if present) in pixel
Width/String;;;Y NT;;;Width (aperture size if present) with measurement (pixel)
Width_Offset;; pixel;N YI;;;Offset between original width and displayed width (aperture size) in pixel
Width_Offset/String;;;N NT;;;Offset between original width and displayed width (aperture size)  in pixel
Width_Original;; pixel;N YI;;;Original (in the raw stream) width in pixel
Width_Original/String;;;Y NT;;;Original (in the raw stream) width with measurement (pixel)
Height;; pixel;N YI;;;Height (aperture size if present) in pixel
Height/String;;;Y NT;;;Height (aperture size if present) with measurement (pixel)
Height_Offset;; pixel;N YI;;;Offset between original height and displayed height (aperture size) in pixel
Height_Offset/String;;;N NT;;;Offset between original height and displayed height (aperture size)  in pixel
Height_Original;; pixel;N YI;;;Original (in the raw stream) height in pixel
Height_Original/String;;;Y NT;;;Original (in the raw stream) height with measurement (pixel)
PixelAspectRatio;;;N YF;;;Pixel Aspect ratio
PixelAspectRatio/String;;;N NT;;;Pixel Aspect ratio
PixelAspectRatio_Original;;;N YF;;;Original (in the raw stream) Pixel Aspect ratio
PixelAspectRatio_Original/String;;;N NT;;;Original (in the raw stream) Pixel Aspect ratio
DisplayAspectRatio;;;N YF;;;Display Aspect ratio
DisplayAspectRatio/String;;;Y NT;;;Display Aspect ratio
DisplayAspectRatio_Original;;;N YF;;;Original (in the raw stream) Display Aspect ratio
DisplayAspectRatio_Original/String;;;Y NT;;;Original (in the raw stream) Display Aspect ratio
ActiveFormatDescription;;;N YN;;;Active Format Description (AFD value)
ActiveFormatDescription/String;;;Y NT;;;Active Format Description (text)
ActiveFormatDescription_MuxingMode;;;N YT;;;Active Format Description (AFD value) muxing mode (Ancillary or Raw stream)
Rotation;;;N YT;;;Rotation
Rotation/String;;;Y NT;;;Rotation (if not horizontal)
FrameRate_Mode;;;N YT;;;Frame rate mode (CFR, VFR)
FrameRate_Mode/String;;;Y NT;;;Frame rate mode (Constant, Variable)
FrameRate_Mode_Original;;;N YT;;;Original frame rate mode (CFR, VFR)
FrameRate_Mode_Original/String;;;Y NT;;;Original frame rate mode (Constant, Variable)
FrameRate;; fps;N YF;;;Frames per second
FrameRate/String;;;Y NT;;;Frames per second (with measurement)
FrameRate_Original;; fps;N YF;;;Original (in the raw stream) frames per second
FrameRate_Original/String;;;Y NT;;;Original (in the raw stream) frames per second (with measurement)
FrameRate_Minimum;; fps;N YF;;;Minimum Frames per second
FrameRate_Minimum/String;;;Y NT;;;Minimum Frames per second (with measurement)
FrameRate_Nominal;; fps;N YF;;;Nominal Frames per second
FrameRate_Nominal/String;;;Y NT;;;Nominal Frames per second (with measurement)
FrameRate_Maximum;; fps;N YF;;;Maximum Frames per second
FrameRate_Maximum/String;;;Y NT;;;Maximum Frames per second (with measurement)
FrameCount;;;N NI;;;Number of frames
Source_FrameCount;;;N NI;;;Source Number of frames
Standard;;;Y NT;;;NTSC or PAL
Resolution;; bit;N NI;;;Deprecated, do not use in new projects
Resolution/String;;;N NT;;;Deprecated, do not use in new projects
Colorimetry;;;N NT;;;Deprecated, do not use in new projects
ColorSpace;;;Y YT;;;
ChromaSubsampling;;;Y YT;;;
BitDepth;; bit;N YI;;;16/24/32
BitDepth/String;;;Y NT;;;16/24/32 bits
ScanType;;;N YT;;;
ScanType/String;;;Y NT;;;
ScanType_Original;;;N YT;;;
ScanType_Original/String;;;Y NT;;;
ScanOrder;;;N YT;;;;
ScanOrder/String;;;Y NT;;;;
ScanOrder_Original;;;N YT;;;;
ScanOrder_Original/String;;;Y NT;;;;
Interlacement;;;N NT;;;Deprecated, do not use in new projects;
Interlacement/String;;;N NT;;;Deprecated, do not use in new projects;
Compression_Mode;;;N YT;;;Compression mode (Lossy or Lossless)
Compression_Mode/String;;;Y NT;;;Compression mode (Lossy or Lossless)
Compression_Ratio;;;Y YF;;;Current stream size divided by uncompressed stream size;;
Bits-(Pixel*Frame);;;Y NF;;;bits/(Pixel*Frame) (like Gordian Knot);
Delay;; ms;N NI;;;Delay fixed in the stream (relative) IN MS;
Delay/String;;;N NT;;;Delay with measurement;
Delay/String1;;;N NT;;;Delay with measurement;
Delay/String2;;;N NT;;;Delay with measurement;
Delay/String3;;;N NT;;;Delay in format : HH:MM:SS.MMM;
Delay/String4;;;N NT;;;Delay in format : HH:MM:SS:FF (HH:MM:SS;FF for drop frame, if available)
Delay_Settings;;;N NT;;;Delay settings (in case of timecode for example);
Delay_DropFrame;;;N NT;;;Delay drop frame;
Delay_Source;;;N NT;;;Delay source (Container or Stream or empty);
Delay_Source/String;;;N NT;;;Delay source (Container or Stream or empty);
Delay_Original;; ms;N NI;;;Delay fixed in the raw stream (relative) IN MS;
Delay_Original/String;;;N NT;;;Delay with measurement;
Delay_Original/String1;;;N NT;;;Delay with measurement;
Delay_Original/String2;;;N NT;;;Delay with measurement;
Delay_Original/String3;;;N NT;;;Delay in format: HH:MM:SS.MMM;;
Delay_Original/String4;;;N NT;;;Delay in format: HH:MM:SS:FF (HH:MM:SS;FF for drop frame, if available);
Delay_Original_Settings;;;N NT;;;Delay settings (in case of timecode for example);;
Delay_Original_DropFrame;;;N NT;;;Delay drop frame info;
Delay_Original_Source;;;N NT;;;Delay source (Stream or empty);
TimeStamp_FirstFrame;; ms;N YI;;;TimeStamp fixed in the stream (relative) IN MS;
TimeStamp_FirstFrame/String;;;Y NT;;;TimeStamp with measurement;
TimeStamp_FirstFrame/String1;;;N NT;;;TimeStamp with measurement;
TimeStamp_FirstFrame/String2;;;N NT;;;TimeStamp with measurement;
TimeStamp_FirstFrame/String3;;;N NT;;;TimeStamp in format : HH:MM:SS.MMM;
TimeCode_FirstFrame;;;Y YC;;;Time code in HH:MM:SS:FF (HH:MM:SS;FF for drop frame, if available) format
TimeCode_Settings;;;Y YT;;;Time code settings
TimeCode_Source;;;Y YT;;;Time code source (Container, Stream, SystemScheme1, SDTI, ANC...)
StreamSize;; byte;N YI;;;Streamsize in bytes;;
StreamSize/String;;;Y NT;;;Streamsize in with percentage value;;
StreamSize/String1;;;N NT;;;;;
StreamSize/String2;;;N NT;;;;;
StreamSize/String3;;;N NT;;;;;
StreamSize/String4;;;N NT;;;;;
StreamSize/String5;;;N NT;;;Streamsize in with percentage value;;
StreamSize_Proportion;;;N NT;;;Stream size divided by file size;;
Source_StreamSize;; byte;N YI;;;Source Streamsize in bytes;;
Source_StreamSize/String;;;Y NT;;;Source Streamsize in with percentage value;;
Source_StreamSize/String1;;;N NT;;;;;
Source_StreamSize/String2;;;N NT;;;;;
Source_StreamSize/String3;;;N NT;;;;;
Source_StreamSize/String4;;;N NT;;;;;
Source_StreamSize/String5;;;N NT;;;Source Streamsize in with percentage value;;
Source_StreamSize_Proportion;;;N NT;;;Source Stream size divided by file size;;
StreamSize_Encoded;; byte;N YI;;;Encoded Streamsize in bytes;;
StreamSize_Encoded/String;;;Y NT;;;Encoded Streamsize in with percentage value;;
StreamSize_Encoded/String1;;;N NT;;;;;
StreamSize_Encoded/String2;;;N NT;;;;;
StreamSize_Encoded/String3;;;N NT;;;;;
StreamSize_Encoded/String4;;;N NT;;;;;
StreamSize_Encoded/String5;;;N NT;;;Encoded Streamsize in with percentage value;;
StreamSize_Encoded_Proportion;;;N NT;;;Encoded Stream size divided by file size;;
Source_StreamSize_Encoded;; byte;N YI;;;Source Encoded Streamsize in bytes;;
Source_StreamSize_Encoded/String;;;Y NT;;;Source Encoded Streamsize in with percentage value;;
Source_StreamSize_Encoded/String1;;;N NT;;;;;
Source_StreamSize_Encoded/String2;;;N NT;;;;;
Source_StreamSize_Encoded/String3;;;N NT;;;;;
Source_StreamSize_Encoded/String4;;;N NT;;;;;
Source_StreamSize_Encoded/String5;;;N NT;;;Source Encoded Streamsize in with percentage value;;
Source_StreamSize_Encoded_Proportion;;;N NT;;;Source Encoded Stream size divided by file size;;
Alignment;;;Y NT;;;How this stream file is aligned in the container;;
Alignment/String;;;N YT;;;;;
Title;;;Y YI;;;Name of the track;;
Encoded_Application;;;Y YT;;;Software. Identifies the name of the software package used to create the file, such as Microsoft WaveEdit.;;Technical
Encoded_Application/Url;;;N YT;;;Software. Identifies the name of the software package used to create the file, such as Microsoft WaveEdit.;;Technical
Encoded_Library;;;N YT;;;Software used to create the file;;
Encoded_Library/String;;;Y NT;;;Software used to create the file;;
Encoded_Library/Name;;;N NT;;;Info from the software;;
Encoded_Library/Version;;;N NT;;;Version of software;;
Encoded_Library/Date;;;N NT;;;Release date of software;;
Encoded_Library_Settings;;;Y YT;;;Parameters used by the software;;
Language;;;N YT;;;Language (2-letter ISO 639-1 if exists, else 3-letter ISO 639-2, and with optional ISO 3166-1 country separated by a dash if available, e.g. en, en-us, zh-cn);;
Language/String;;;Y NT;;;Language (full);;
Language/String1;;;N NT;;;Language (full);;
Language/String2;;;N NT;;;Language (2-letter ISO 639-1 if exists, else empty);;
Language/String3;;;N NT;;;Language (3-letter ISO 639-2 if exists, else empty);;
Language/String4;;;N NT;;;Language (2-letter ISO 639-1 if exists with optional ISO 3166-1 country separated by a dash if available, e.g. en, en-us, zh-cn, else empty);;
Language_More;;;Y YT;;;More info about Language (e.g. Director's Comment);;
Default;;Yes;N YT;;;Set if that track should be used if no language found matches the user preference.
Default/String;;;Y NT;;;Set if that track should be used if no language found matches the user preference.
Forced;;Yes;N YT;;;Set if that track should be used if no language found matches the user preference.
Forced/String;;;Y NT;;;Set if that track should be used if no language found matches the user preference.
Encoded_Date;;;Y YT;;;UTC time that the encoding of this item was completed began.;;Temporal
Tagged_Date;;;Y YT;;;UTC time that the tags were done for this item.;;Temporal
Encryption;;;Y YT;;;;;
BufferSize;;;N YT;;;Defines the size of the buffer needed to decode the sequence.
